evento_id,tipo,subtipo,calle,lat,lon,timestamp,fecha_evento,hora_evento,fuente,procesado
police_1744581876000_-33.414988_-71.052777,POLICE,,Ruta 68,-33.414988,-71.052777,1744581876000,2025-04-13T22:04:36Z,22:04:36,scraper,False
police_1744581876000_-33.415443_-71.052219,POLICE,,Ruta 68,-33.415443,-71.052219,1744581876000,2025-04-13T22:04:36Z,22:04:36,scraper,False
police_1744581901000_-33.389705_-70.660135,POLICE,,Av. Diagonal José María Caro,-33.389705,-70.660135,1744581901000,2025-04-13T22:05:01Z,22:05:01,scraper,False
police_1744581962000_-34.159871_-70.760115,POLICE,,Av. Libertador Bernardo O'Higgins,-34.159871,-70.760115,1744581962000,2025-04-13T22:06:02Z,22:06:02,scraper,False
police_1744581964000_-33.439245_-70.658078,POLICE,,San Martín,-33.439245,-70.658078,1744581964000,2025-04-13T22:06:04Z,22:06:04,scraper,False
police_1744581965000_-33.443164_-70.640945,POLICE,,sin información,-33.443164,-70.640945,1744581965000,2025-04-13T22:06:05Z,22:06:05,scraper,False
police_1744581993000_-33.196759_-70.670453,POLICE,,Av. Rosita Renard,-33.196759,-70.670453,1744581993000,2025-04-13T22:06:33Z,22:06:33,scraper,False
police_1744582003000_-33.428784_-70.540519,POLICE,,Av. Francisco Bilbao,-33.428784,-70.540519,1744582003000,2025-04-13T22:06:43Z,22:06:43,scraper,False
police_1744582019000_-33.447586_-70.652282,POLICE,,Tarapacá,-33.447586,-70.652282,1744582019000,2025-04-13T22:06:59Z,22:06:59,scraper,False
police_1744582030000_-33.282485_-70.872616,POLICE,,Barros Luco,-33.282485,-70.872616,1744582030000,2025-04-13T22:07:10Z,22:07:10,scraper,False
police_1744582075000_-33.405138_-71.085124,POLICE,,Ruta 68,-33.405138,-71.085124,1744582075000,2025-04-13T22:07:55Z,22:07:55,scraper,False
police_1744582075000_-33.405786_-71.081796,POLICE,,Ruta 68,-33.405786,-71.081796,1744582075000,2025-04-13T22:07:55Z,22:07:55,scraper,False
police_1744582129000_-33.432454_-70.688413,POLICE,,Villasana,-33.432454,-70.688413,1744582129000,2025-04-13T22:08:49Z,22:08:49,scraper,False
police_1744582148000_-33.673616_-70.584466,POLICE,,Av. Alcalde Hernán Prieto,-33.673616,-70.584466,1744582148000,2025-04-13T22:09:08Z,22:09:08,scraper,False
police_1744582163000_-33.459377_-70.609911,POLICE,,Av. Campo de Deportes,-33.459377,-70.609911,1744582163000,2025-04-13T22:09:23Z,22:09:23,scraper,False
police_1744582177000_-33.474238_-70.564404,POLICE,POLICE_HIDING,Chacras,-33.474238,-70.564404,1744582177000,2025-04-13T22:09:37Z,22:09:37,scraper,False
police_1744582283000_-33.410185_-70.659584,POLICE,POLICE_HIDING,Av. Independencia,-33.410185,-70.659584,1744582283000,2025-04-13T22:11:23Z,22:11:23,scraper,False
police_1744582291000_-33.546228_-70.666701,POLICE,,Av. Padre Hurtado,-33.546228,-70.666701,1744582291000,2025-04-13T22:11:31Z,22:11:31,scraper,False
police_1744582293000_-33.229314_-70.761543,POLICE,,Ruta 5 Norte,-33.229314,-70.761543,1744582293000,2025-04-13T22:11:33Z,22:11:33,scraper,False
police_1744582294000_-33.632985_-70.712719,POLICE,,sin información,-33.632985,-70.712719,1744582294000,2025-04-13T22:11:34Z,22:11:34,scraper,False
police_1744582302000_-33.400202_-70.718988,POLICE,,Pasaje Chonchi,-33.400202,-70.718988,1744582302000,2025-04-13T22:11:42Z,22:11:42,scraper,False
police_1744582302000_-33.568492_-70.816479,POLICE,,José Luis Caro,-33.568492,-70.816479,1744582302000,2025-04-13T22:11:42Z,22:11:42,scraper,False
police_1744582311000_-33.413592_-70.655196,POLICE,POLICE_HIDING,sin información,-33.413592,-70.655196,1744582311000,2025-04-13T22:11:51Z,22:11:51,scraper,False
police_1744582326000_-33.413398_-70.655257,POLICE,POLICE_HIDING,sin información,-33.413398,-70.655257,1744582326000,2025-04-13T22:12:06Z,22:12:06,scraper,False
police_1744582332000_-33.463445_-70.647064,POLICE,,Arturo Prat,-33.463445,-70.647064,1744582332000,2025-04-13T22:12:12Z,22:12:12,scraper,False
police_1744582334000_-33.681933_-70.938644,POLICE,,Caletera Ruta 78,-33.681933,-70.938644,1744582334000,2025-04-13T22:12:14Z,22:12:14,scraper,False
police_1744582349000_-33.497425_-70.639716,POLICE,,Av. Santa Rosa,-33.497425,-70.639716,1744582349000,2025-04-13T22:12:29Z,22:12:29,scraper,False
police_1744582368000_-33.437202_-70.641266,POLICE,,Merced,-33.437202,-70.641266,1744582368000,2025-04-13T22:12:48Z,22:12:48,scraper,False
police_1744582396000_-33.433484_-70.628898,POLICE,,Av. Santa María,-33.433484,-70.628898,1744582396000,2025-04-13T22:13:16Z,22:13:16,scraper,False
police_1744582400000_-33.265909_-70.725858,POLICE,,Camino Lo Pinto,-33.265909,-70.725858,1744582400000,2025-04-13T22:13:20Z,22:13:20,scraper,False
police_1744582418000_-33.514135_-70.687931,POLICE,,Pasaje 8 Oriente,-33.514135,-70.687931,1744582418000,2025-04-13T22:13:38Z,22:13:38,scraper,False
police_1744582418000_-34.160164_-70.759395,POLICE,,Av. Libertador Bernardo O'Higgins,-34.160164,-70.759395,1744582418000,2025-04-13T22:13:38Z,22:13:38,scraper,False
police_1744582422000_-33.445798_-70.749928,POLICE,,El Salitre,-33.445798,-70.749928,1744582422000,2025-04-13T22:13:42Z,22:13:42,scraper,False
police_1744582433000_-33.544797_-70.683303,POLICE,POLICE_HIDING,Los Nogales,-33.544797,-70.683303,1744582433000,2025-04-13T22:13:53Z,22:13:53,scraper,False
police_1744582476000_-33.663745_-70.585536,POLICE,,Av. Alcalde Hernán Prieto,-33.663745,-70.585536,1744582476000,2025-04-13T22:14:36Z,22:14:36,scraper,False
police_1744582497000_-33.519101_-70.596452,POLICE,,Serafín Zamora,-33.519101,-70.596452,1744582497000,2025-04-13T22:14:57Z,22:14:57,scraper,False
police_1744582498000_-33.543933_-70.682828,POLICE,POLICE_HIDING,Los Nogales,-33.543933,-70.682828,1744582498000,2025-04-13T22:14:58Z,22:14:58,scraper,False
police_1744582509000_-33.456393_-70.676533,POLICE,,Toesca,-33.456393,-70.676533,1744582509000,2025-04-13T22:15:09Z,22:15:09,scraper,False
police_1744582531000_-33.542768_-70.682237,POLICE,POLICE_HIDING,18 de Septiembre,-33.542768,-70.682237,1744582531000,2025-04-13T22:15:31Z,22:15:31,scraper,False
police_1744582569000_-33.483809_-70.723669,POLICE,,Ruta 78,-33.483809,-70.723669,1744582569000,2025-04-13T22:16:09Z,22:16:09,scraper,False
police_1744582594000_-33.487358_-70.759017,POLICE,,Leonel Calcagni,-33.487358,-70.759017,1744582594000,2025-04-13T22:16:34Z,22:16:34,scraper,False
police_1744582631000_-33.673088_-71.220853,POLICE,,Ruta 78,-33.673088,-71.220853,1744582631000,2025-04-13T22:17:11Z,22:17:11,scraper,False
police_1744582651000_-33.412366_-70.655441,POLICE,POLICE_HIDING,Inglaterra,-33.412366,-70.655441,1744582651000,2025-04-13T22:17:31Z,22:17:31,scraper,False
police_1744582654000_-33.464405_-70.648858,POLICE,,San Diego,-33.464405,-70.648858,1744582654000,2025-04-13T22:17:34Z,22:17:34,scraper,False
police_1744582683000_-34.174423_-70.661929,POLICE,,Los Olivos,-34.174423,-70.661929,1744582683000,2025-04-13T22:18:03Z,22:18:03,scraper,False
police_1744582725000_-33.526353_-70.589838,POLICE,,Vicente Valdés,-33.526353,-70.589838,1744582725000,2025-04-13T22:18:45Z,22:18:45,scraper,False
police_1744582726000_-33.540464_-70.681672,POLICE,,Av. Lo Espejo,-33.540464,-70.681672,1744582726000,2025-04-13T22:18:46Z,22:18:46,scraper,False
police_1744582764000_-33.404849_-71.086471,POLICE,POLICE_HIDING,Ruta 68,-33.404849,-71.086471,1744582764000,2025-04-13T22:19:24Z,22:19:24,scraper,False
police_1744582813000_-33.734436_-70.734285,POLICE,POLICE_HIDING,José Alberto Bravo,-33.734436,-70.734285,1744582813000,2025-04-13T22:20:13Z,22:20:13,scraper,False
police_1744582816000_-33.530119_-70.923573,POLICE,,Ruta G-68 / Cuesta Barriga,-33.530119,-70.923573,1744582816000,2025-04-13T22:20:16Z,22:20:16,scraper,False
police_1744582854000_-33.755248_-70.895017,POLICE,,Lillo,-33.755248,-70.895017,1744582854000,2025-04-13T22:20:54Z,22:20:54,scraper,False
police_1744582859000_-33.417915_-70.604518,POLICE,,Av. Nueva Providencia,-33.417915,-70.604518,1744582859000,2025-04-13T22:20:59Z,22:20:59,scraper,False
police_1744582870000_-33.402364_-71.126372,POLICE,,Av. Ambrosio O'Higgins,-33.402364,-71.126372,1744582870000,2025-04-13T22:21:10Z,22:21:10,scraper,False
police_1744582871000_-33.424864_-70.585206,POLICE,,Av. Cristóbal Colón,-33.424864,-70.585206,1744582871000,2025-04-13T22:21:11Z,22:21:11,scraper,False
police_1744582887000_-33.398819_-70.598915,POLICE,,General John O'Brien,-33.398819,-70.598915,1744582887000,2025-04-13T22:21:27Z,22:21:27,scraper,False
police_1744582927000_-33.452986_-70.698282,POLICE,,sin información,-33.452986,-70.698282,1744582927000,2025-04-13T22:22:07Z,22:22:07,scraper,False
police_1744582942000_-33.437809_-70.656901,POLICE,,Hermanos Amunátegui,-33.437809,-70.656901,1744582942000,2025-04-13T22:22:22Z,22:22:22,scraper,False
police_1744582957000_-33.320867_-70.646314,POLICE,,Av. Santa María,-33.320867,-70.646314,1744582957000,2025-04-13T22:22:37Z,22:22:37,scraper,False
police_1744582968000_-33.689796_-71.057724,POLICE,,Ruta G-78,-33.689796,-71.057724,1744582968000,2025-04-13T22:22:48Z,22:22:48,scraper,False
police_1744582973000_-33.429549_-70.686845,POLICE,,Av. Poeta Pedro Prado,-33.429549,-70.686845,1744582973000,2025-04-13T22:22:53Z,22:22:53,scraper,False
police_1744583041000_-33.402281_-71.125842,POLICE,,Av. Ambrosio O'Higgins,-33.402281,-71.125842,1744583041000,2025-04-13T22:24:01Z,22:24:01,scraper,False
police_1744583152000_-33.413164_-70.742688,POLICE,,Av. Costanera Sur,-33.413164,-70.742688,1744583152000,2025-04-13T22:25:52Z,22:25:52,scraper,False
police_1744583193000_-33.415784_-71.051801,POLICE,,Ruta 68,-33.415784,-71.051801,1744583193000,2025-04-13T22:26:33Z,22:26:33,scraper,False
police_1744583222000_-33.402172_-71.125178,POLICE,,Av. Ambrosio O'Higgins,-33.402172,-71.125178,1744583222000,2025-04-13T22:27:02Z,22:27:02,scraper,False
police_1744583223000_-33.485923_-70.626528,POLICE,POLICE_HIDING,sin información,-33.485923,-70.626528,1744583223000,2025-04-13T22:27:03Z,22:27:03,scraper,False
police_1744583240000_-33.431731_-70.574297,POLICE,,Av. Ossa,-33.431731,-70.574297,1744583240000,2025-04-13T22:27:20Z,22:27:20,scraper,False
police_1744583249000_-33.631684_-70.593745,POLICE,,Caletera Camino Internacional,-33.631684,-70.593745,1744583249000,2025-04-13T22:27:29Z,22:27:29,scraper,False
police_1744583259000_-33.718906_-70.741667,POLICE,,Av. Bajos de Matte,-33.718906,-70.741667,1744583259000,2025-04-13T22:27:39Z,22:27:39,scraper,False
police_1744583266000_-34.173855_-70.753239,POLICE,,Santa Julia,-34.173855,-70.753239,1744583266000,2025-04-13T22:27:46Z,22:27:46,scraper,False
police_1744583288000_-33.629809_-70.762771,POLICE,,Av. Calera de Tango,-33.629809,-70.762771,1744583288000,2025-04-13T22:28:08Z,22:28:08,scraper,False
police_1744583338000_-33.038477_-70.880069,POLICE,,Ruta 5 Norte,-33.038477,-70.880069,1744583338000,2025-04-13T22:28:58Z,22:28:58,scraper,False
police_1744583338000_-33.453252_-70.693849,POLICE,,Coronel Godoy,-33.453252,-70.693849,1744583338000,2025-04-13T22:28:58Z,22:28:58,scraper,False
police_1744583349000_-33.421027_-71.159642,POLICE,,Ruta G-920,-33.421027,-71.159642,1744583349000,2025-04-13T22:29:09Z,22:29:09,scraper,False
police_1744583403000_-33.457147_-70.716022,POLICE,,Av. General Óscar Bonilla,-33.457147,-70.716022,1744583403000,2025-04-13T22:30:03Z,22:30:03,scraper,False
police_1744583411000_-33.549405_-70.857121,POLICE,,Ruta G-68 / Camino a Valparaíso,-33.549405,-70.857121,1744583411000,2025-04-13T22:30:11Z,22:30:11,scraper,False
police_1744583425000_-33.435105_-70.660685,POLICE,,Av. Manuel Rodríguez,-33.435105,-70.660685,1744583425000,2025-04-13T22:30:25Z,22:30:25,scraper,False
police_1744583440000_-33.431117_-70.574397,POLICE,,Av. Américo Vespucio Sur,-33.431117,-70.574397,1744583440000,2025-04-13T22:30:40Z,22:30:40,scraper,False
police_1744583440000_-33.525948_-70.589006,POLICE,POLICE_HIDING,Colombia,-33.525948,-70.589006,1744583440000,2025-04-13T22:30:40Z,22:30:40,scraper,False
police_1744583450000_-33.485863_-70.650652,POLICE,,Llano Subercaseaux,-33.485863,-70.650652,1744583450000,2025-04-13T22:30:50Z,22:30:50,scraper,False
police_1744583521000_-33.385302_-70.835878,POLICE,,Ruta G-182 / Camino El Noviciado,-33.385302,-70.835878,1744583521000,2025-04-13T22:32:01Z,22:32:01,scraper,False
police_1744583542000_-33.432042_-70.665183,POLICE,POLICE_HIDING,Mapocho,-33.432042,-70.665183,1744583542000,2025-04-13T22:32:22Z,22:32:22,scraper,False
police_1744583548000_-33.416998_-70.606519,POLICE,POLICE_HIDING,sin información,-33.416998,-70.606519,1744583548000,2025-04-13T22:32:28Z,22:32:28,scraper,False
police_1744583556000_-33.441014_-70.572756,POLICE,,Av. Ossa,-33.441014,-70.572756,1744583556000,2025-04-13T22:32:36Z,22:32:36,scraper,False
police_1744583558000_-33.421279_-71.146953,POLICE,,Callejón Daine,-33.421279,-71.146953,1744583558000,2025-04-13T22:32:38Z,22:32:38,scraper,False
police_1744583600000_-33.562255_-70.650192,POLICE,,Bartolomé Murillo,-33.562255,-70.650192,1744583600000,2025-04-13T22:33:20Z,22:33:20,scraper,False
police_1744583628000_-33.374142_-70.713557,POLICE,,Av. Américo Vespucio,-33.374142,-70.713557,1744583628000,2025-04-13T22:33:48Z,22:33:48,scraper,False
police_1744583654000_-33.453462_-70.695152,POLICE,,Placilla,-33.453462,-70.695152,1744583654000,2025-04-13T22:34:14Z,22:34:14,scraper,False
police_1744583659000_-33.473124_-70.642077,POLICE,,Av. Santa Rosa,-33.473124,-70.642077,1744583659000,2025-04-13T22:34:19Z,22:34:19,scraper,False
police_1744583695000_-33.461657_-70.705644,POLICE,,Los Jazmines,-33.461657,-70.705644,1744583695000,2025-04-13T22:34:55Z,22:34:55,scraper,False
police_1744583752000_-34.164728_-71.394879,POLICE,,Ruta 66,-34.164728,-71.394879,1744583752000,2025-04-13T22:35:52Z,22:35:52,scraper,False
police_1744583760000_-33.700733_-70.563014,POLICE,,Av. Alcalde Hernán Prieto,-33.700733,-70.563014,1744583760000,2025-04-13T22:36:00Z,22:36:00,scraper,False
police_1744583780000_-33.419063_-70.604359,POLICE,POLICE_HIDING,Av. Holanda,-33.419063,-70.604359,1744583780000,2025-04-13T22:36:20Z,22:36:20,scraper,False
police_1744583790000_-33.417478_-70.605104,POLICE,,Av. Vitacura,-33.417478,-70.605104,1744583790000,2025-04-13T22:36:30Z,22:36:30,scraper,False
police_1744583801000_-33.524184_-70.660882,POLICE,,Gran Avenida José Miguel Carrera,-33.524184,-70.660882,1744583801000,2025-04-13T22:36:41Z,22:36:41,scraper,False
police_1744583802000_-33.425431_-70.586528,POLICE,,Cristóbal Colón 3837,-33.425431,-70.586528,1744583802000,2025-04-13T22:36:42Z,22:36:42,scraper,False
police_1744583810000_-33.479488_-70.700329,POLICE,,Ferrocarril,-33.479488,-70.700329,1744583810000,2025-04-13T22:36:50Z,22:36:50,scraper,False
police_1744583825000_-33.725598_-70.702872,POLICE,,Ruta 79,-33.725598,-70.702872,1744583825000,2025-04-13T22:37:05Z,22:37:05,scraper,False
police_1744583841000_-34.165748_-71.395667,POLICE,,Ruta 66,-34.165748,-71.395667,1744583841000,2025-04-13T22:37:21Z,22:37:21,scraper,False
police_1744583845000_-34.171831_-70.692886,POLICE,,Pasaje Paillao,-34.171831,-70.692886,1744583845000,2025-04-13T22:37:25Z,22:37:25,scraper,False
police_1744583854000_-33.439472_-70.641208,POLICE,,José Victorino Lastarria,-33.439472,-70.641208,1744583854000,2025-04-13T22:37:34Z,22:37:34,scraper,False
police_1744583862000_-33.460064_-70.705482,POLICE,,Av. Las Rejas Sur,-33.460064,-70.705482,1744583862000,2025-04-13T22:37:42Z,22:37:42,scraper,False
police_1744583875000_-33.314839_-70.655784,POLICE,,Camino del Mirador Interior,-33.314839,-70.655784,1744583875000,2025-04-13T22:37:55Z,22:37:55,scraper,False
police_1744583885000_-33.583641_-70.547044,POLICE,,Av. Camilo Henríquez,-33.583641,-70.547044,1744583885000,2025-04-13T22:38:05Z,22:38:05,scraper,False
police_1744583905000_-33.506971_-70.757455,POLICE,POLICE_HIDING,Av. Maipú,-33.506971,-70.757455,1744583905000,2025-04-13T22:38:25Z,22:38:25,scraper,False
police_1744583954000_-33.423629_-70.564399,POLICE,,Av. Manquehue Sur,-33.423629,-70.564399,1744583954000,2025-04-13T22:39:14Z,22:39:14,scraper,False
police_1744583974000_-33.314886_-70.656454,POLICE,,Av. Chamisero,-33.314886,-70.656454,1744583974000,2025-04-13T22:39:34Z,22:39:34,scraper,False
police_1744583975000_-33.426702_-70.601613,POLICE,POLICE_HIDING,Av. Holanda,-33.426702,-70.601613,1744583975000,2025-04-13T22:39:35Z,22:39:35,scraper,False
police_1744583976000_-33.504904_-70.687594,POLICE,,Cooperación,-33.504904,-70.687594,1744583976000,2025-04-13T22:39:36Z,22:39:36,scraper,False
police_1744584035000_-33.466081_-70.656187,POLICE,,Salida 2-S > Av. Matta / 10 de Julio,-33.466081,-70.656187,1744584035000,2025-04-13T22:40:35Z,22:40:35,scraper,False
police_1744584056000_-33.533808_-70.682447,POLICE,,Autopista Central,-33.533808,-70.682447,1744584056000,2025-04-13T22:40:56Z,22:40:56,scraper,False
police_1744584066000_-33.425281_-70.587017,POLICE,,Av. Cristóbal Colón,-33.425281,-70.587017,1744584066000,2025-04-13T22:41:06Z,22:41:06,scraper,False
police_1744584088000_-33.442773_-70.572621,POLICE,,Av. Ossa,-33.442773,-70.572621,1744584088000,2025-04-13T22:41:28Z,22:41:28,scraper,False
police_1744584091000_-33.703893_-70.992134,POLICE,,Ruta 78,-33.703893,-70.992134,1744584091000,2025-04-13T22:41:31Z,22:41:31,scraper,False
police_1744584094000_-33.443533_-70.572483,POLICE,,Av. Ossa,-33.443533,-70.572483,1744584094000,2025-04-13T22:41:34Z,22:41:34,scraper,False
police_1744584097000_-33.579912_-70.408942,POLICE,,Camino al Volcán,-33.579912,-70.408942,1744584097000,2025-04-13T22:41:37Z,22:41:37,scraper,False
police_1744584107000_-33.524628_-70.660852,POLICE,,Gran Avenida José Miguel Carrera,-33.524628,-70.660852,1744584107000,2025-04-13T22:41:47Z,22:41:47,scraper,False
police_1744584167000_-33.285741_-70.697953,POLICE,,Camino Chicureo,-33.285741,-70.697953,1744584167000,2025-04-13T22:42:47Z,22:42:47,scraper,False
police_1744584201000_-33.431472_-70.650364,POLICE,,Artesanos,-33.431472,-70.650364,1744584201000,2025-04-13T22:43:21Z,22:43:21,scraper,False
police_1744584201000_-33.431477_-70.650348,POLICE,,Artesanos,-33.431477,-70.650348,1744584201000,2025-04-13T22:43:21Z,22:43:21,scraper,False
police_1744584220000_-33.477984_-70.648153,POLICE,,Gran Avenida José Miguel Carrera,-33.477984,-70.648153,1744584220000,2025-04-13T22:43:40Z,22:43:40,scraper,False
police_1744584249000_-33.498368_-70.671082,POLICE,,Av. Departamental,-33.498368,-70.671082,1744584249000,2025-04-13T22:44:09Z,22:44:09,scraper,False
police_1744584275000_-33.458907_-70.673497,POLICE,,Bascuñán Guerrero,-33.458907,-70.673497,1744584275000,2025-04-13T22:44:35Z,22:44:35,scraper,False
police_1744584289000_-33.473995_-70.635562,POLICE,,Pasaje Catalán,-33.473995,-70.635562,1744584289000,2025-04-13T22:44:49Z,22:44:49,scraper,False
police_1744584302000_-33.557942_-70.778949,POLICE,POLICE_HIDING,Jorge Guerra,-33.557942,-70.778949,1744584302000,2025-04-13T22:45:02Z,22:45:02,scraper,False
police_1744584306000_-33.406208_-70.661531,POLICE,,Av. Independencia,-33.406208,-70.661531,1744584306000,2025-04-13T22:45:06Z,22:45:06,scraper,False
police_1744584435000_-33.449211_-70.603841,POLICE,POLICE_HIDING,Villaseca,-33.449211,-70.603841,1744584435000,2025-04-13T22:47:15Z,22:47:15,scraper,False
police_1744584480000_-33.433128_-70.652912,POLICE,POLICE_VISIBLE,Ismael Valdés Vergara,-33.433128,-70.652912,1744584480000,2025-04-13T22:48:00Z,22:48:00,scraper,False
police_1744584506000_-33.285477_-70.700854,POLICE,,Camino Chicureo,-33.285477,-70.700854,1744584506000,2025-04-13T22:48:26Z,22:48:26,scraper,False
police_1744584536000_-33.429403_-70.699167,POLICE,,Mapocho,-33.429403,-70.699167,1744584536000,2025-04-13T22:48:56Z,22:48:56,scraper,False
police_1744584541000_-33.155793_-70.794315,POLICE,,Ruta 5 Norte,-33.155793,-70.794315,1744584541000,2025-04-13T22:49:01Z,22:49:01,scraper,False
police_1744584551000_-33.620184_-70.698448,POLICE,POLICE_HIDING,Paso Superior Las Palmas,-33.620184,-70.698448,1744584551000,2025-04-13T22:49:11Z,22:49:11,scraper,False
police_1744584559000_-33.662561_-70.925297,POLICE,,Av. Bernardo O'Higgins,-33.662561,-70.925297,1744584559000,2025-04-13T22:49:19Z,22:49:19,scraper,False
police_1744584617000_-33.556977_-70.631364,POLICE,,Av. Santa Rosa,-33.556977,-70.631364,1744584617000,2025-04-13T22:50:17Z,22:50:17,scraper,False
police_1744584642000_-33.553472_-70.663191,POLICE,,Eleuterio Ramírez,-33.553472,-70.663191,1744584642000,2025-04-13T22:50:42Z,22:50:42,scraper,False
police_1744584681000_-33.523728_-70.660591,POLICE,,Gran Avenida José Miguel Carrera,-33.523728,-70.660591,1744584681000,2025-04-13T22:51:21Z,22:51:21,scraper,False
police_1744584684000_-33.586218_-70.544396,POLICE,,Av. Camilo Henríquez,-33.586218,-70.544396,1744584684000,2025-04-13T22:51:24Z,22:51:24,scraper,False
police_1744584696000_-33.528273_-70.635742,POLICE,,Av. Fernández Albano,-33.528273,-70.635742,1744584696000,2025-04-13T22:51:36Z,22:51:36,scraper,False
police_1744584730000_-33.775543_-70.703768,POLICE,,Ruta 79,-33.775543,-70.703768,1744584730000,2025-04-13T22:52:10Z,22:52:10,scraper,False
police_1744584749000_-33.333618_-70.645908,POLICE,POLICE_HIDING,Condominio Santa María de Chicureo 2,-33.333618,-70.645908,1744584749000,2025-04-13T22:52:29Z,22:52:29,scraper,False
police_1744584753000_-33.044289_-71.373604,POLICE,,Av. Valparaíso,-33.044289,-71.373604,1744584753000,2025-04-13T22:52:33Z,22:52:33,scraper,False
police_1744584765000_-33.401136_-70.700848,POLICE,,Los Lirios,-33.401136,-70.700848,1744584765000,2025-04-13T22:52:45Z,22:52:45,scraper,False
police_1744584771000_-33.442268_-70.765229,POLICE,,Av. San Pablo,-33.442268,-70.765229,1744584771000,2025-04-13T22:52:51Z,22:52:51,scraper,False
police_1744584794000_-33.573843_-70.567224,POLICE,,Las Hortensias,-33.573843,-70.567224,1744584794000,2025-04-13T22:53:14Z,22:53:14,scraper,False
accident_1744559200000_-33.45856_-70.760624,ACCIDENT,,Av. Laguna Sur,-33.45856,-70.760624,1744559200000,2025-04-13T15:46:40Z,15:46:40,scraper,False
accident_1744576628000_-33.396364_-70.56749,ACCIDENT,,Av. Presidente Kennedy,-33.396364,-70.56749,1744576628000,2025-04-13T20:37:08Z,20:37:08,scraper,False
accident_1744577193000_-33.500864_-70.79543,ACCIDENT,,Anita González,-33.500864,-70.79543,1744577193000,2025-04-13T20:46:33Z,20:46:33,scraper,False
accident_1744577816000_-33.532082_-70.68076,ACCIDENT,,Autopista Vespucio Sur,-33.532082,-70.68076,1744577816000,2025-04-13T20:56:56Z,20:56:56,scraper,False
accident_1744578124000_-33.58441_-70.845773,ACCIDENT,,Ruta 78,-33.58441,-70.845773,1744578124000,2025-04-13T21:02:04Z,21:02:04,scraper,False
accident_1744578697000_-33.548595_-70.56718,ACCIDENT,ACCIDENT_MAJOR,Av. Camilo Henríquez,-33.548595,-70.56718,1744578697000,2025-04-13T21:11:37Z,21:11:37,scraper,False
accident_1744578830000_-33.772759_-70.70262,ACCIDENT,,Ruta 79,-33.772759,-70.70262,1744578830000,2025-04-13T21:13:50Z,21:13:50,scraper,False
accident_1744579988000_-33.549582_-70.56643,ACCIDENT,ACCIDENT_MAJOR,Av. Camilo Henríquez,-33.549582,-70.56643,1744579988000,2025-04-13T21:33:08Z,21:33:08,scraper,False
accident_1744580380000_-33.476861_-70.75665,ACCIDENT,,Av. Américo Vespucio,-33.476861,-70.75665,1744580380000,2025-04-13T21:39:40Z,21:39:40,scraper,False
accident_1744581660000_-33.35352_-70.715982,ACCIDENT,,Pasaje Lenga,-33.35352,-70.715982,1744581660000,2025-04-13T22:01:00Z,22:01:00,scraper,False
accident_1744582960000_-33.585055_-70.80832,ACCIDENT,,Av. San Ignacio,-33.585055,-70.80832,1744582960000,2025-04-13T22:22:40Z,22:22:40,scraper,False
accident_1744583231000_-33.44633_-70.571792,ACCIDENT,,Av. Ossa,-33.44633,-70.571792,1744583231000,2025-04-13T22:27:11Z,22:27:11,scraper,False
chit_chat_1744579354000_-33.443494_-70.6488,CHIT_CHAT,,Av. Libertador Bernardo O'Higgins,-33.443494,-70.6488,1744579354000,2025-04-13T21:22:34Z,21:22:34,scraper,False
chit_chat_1744583443000_-33.4523_-70.638067,CHIT_CHAT,,Lira,-33.4523,-70.638067,1744583443000,2025-04-13T22:30:43Z,22:30:43,scraper,False
accident_1744559434000_-33.440171_-70.746777,ACCIDENT,,Pilcomayo,-33.440171,-70.746777,1744559434000,2025-04-13T15:50:34Z,15:50:34,scraper,False
accident_1744560158000_-33.463289_-70.767973,ACCIDENT,,Camino Casas Viejas,-33.463289,-70.767973,1744560158000,2025-04-13T16:02:38Z,16:02:38,scraper,False
accident_1744571470000_-33.770344_-70.702213,ACCIDENT,,Ruta 79,-33.770344,-70.702213,1744571470000,2025-04-13T19:11:10Z,19:11:10,scraper,False
accident_1744573131000_-33.768643_-70.702013,ACCIDENT,,Ruta 79,-33.768643,-70.702013,1744573131000,2025-04-13T19:38:51Z,19:38:51,scraper,False
accident_1744575874000_-33.370904_-70.671236,ACCIDENT,,Av. Pedro Fontova,-33.370904,-70.671236,1744575874000,2025-04-13T20:24:34Z,20:24:34,scraper,False
accident_1744576338000_-33.293331_-70.733099,ACCIDENT,ACCIDENT_MAJOR,Ruta 5 Norte,-33.293331,-70.733099,1744576338000,2025-04-13T20:32:18Z,20:32:18,scraper,False
accident_1744576340000_-33.290115_-70.734525,ACCIDENT,,Ruta 5 Norte,-33.290115,-70.734525,1744576340000,2025-04-13T20:32:20Z,20:32:20,scraper,False
accident_1744576609000_-33.396144_-70.566517,ACCIDENT,,Autopista Kennedy,-33.396144,-70.566517,1744576609000,2025-04-13T20:36:49Z,20:36:49,scraper,False
accident_1744576633000_-33.396303_-70.567286,ACCIDENT,ACCIDENT_MAJOR,Salida 4 > Manquehue,-33.396303,-70.567286,1744576633000,2025-04-13T20:37:13Z,20:37:13,scraper,False
accident_1744576886000_-33.396112_-70.566424,ACCIDENT,ACCIDENT_MAJOR,Autopista Kennedy,-33.396112,-70.566424,1744576886000,2025-04-13T20:41:26Z,20:41:26,scraper,False
